NO. INTERVAL,INTERVAL RANGE,DATE,HEAD,COMMENT,TEST RESULT,CHANGES LINK
130,27/12/2014-6/02/2015,Jan 13 2015,6aedbfbd1f94553e1fa115a40029f7afe754f376,    Now calling thread only handles thread-end in non-timeout case.,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/6aedbfbd1f94553e1fa115a40029f7afe754f376
130,27/12/2014-6/02/2015,Jan 13 2015,030d76c95c07fedb66d716a93ec34eed19c12fe2,    Matching hook orders from 1.3.x and fixing short-circuited fallback missing an 'onCompleted',completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/030d76c95c07fedb66d716a93ec34eed19c12fe2
130,27/12/2014-6/02/2015,Jan 11 2015,92f04c58b558d91e654e0b329619ea9eae4081fd,    Update README.md,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/92f04c58b558d91e654e0b329619ea9eae4081fd
130,27/12/2014-6/02/2015,Jan 11 2015,8a4955a5b72e18b82d28dad9573e71dfe952a70c,    Update README.md,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/8a4955a5b72e18b82d28dad9573e71dfe952a70c
130,27/12/2014-6/02/2015,Jan 11 2015,b4435818e5c02137a34676e486e425482f8518cf,    Update README.md,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/b4435818e5c02137a34676e486e425482f8518cf
130,27/12/2014-6/02/2015,Jan 11 2015,21f53b396eb85eca74eeed30fd9b04c2021c20d5,    Update README.md,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/21f53b396eb85eca74eeed30fd9b04c2021c20d5
130,27/12/2014-6/02/2015,Jan 10 2015,6da380931468b3eb8c7b52c1263e4d287b4206de,    Update README.md,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/6da380931468b3eb8c7b52c1263e4d287b4206de
130,27/12/2014-6/02/2015,Jan 10 2015,742bb6e6fde37037090936f76cce6116be63b7d4,    Merge branch 'iss380-javanica-cache' of github.com:dmgcodevil/Hystrix into iss380-javanica-cache,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/742bb6e6fde37037090936f76cce6116be63b7d4
130,27/12/2014-6/02/2015,Jan 10 2015,bda7a6b35775405402c8a7cc95f0c5d2b3ac1ae7,    iss380: remove cacheKeyMethod from HystrixCommand annotation,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/bda7a6b35775405402c8a7cc95f0c5d2b3ac1ae7
130,27/12/2014-6/02/2015,Jan 10 2015,0f9b08425181a6c3d7a09e02d5df9b3602a75e53,    Update README.md,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/0f9b08425181a6c3d7a09e02d5df9b3602a75e53
130,27/12/2014-6/02/2015,Jan 10 2015,9bbc11b6c2e51ddf1b2981f5c5523da3bc777b23,    #iss380: Added tests,completed: 501 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/9bbc11b6c2e51ddf1b2981f5c5523da3bc777b23
130,27/12/2014-6/02/2015,Jan 9 2015,0f8e794b321173caef08064f2ea540b2d5dcbce8,    Remove unneeded hystrix-contrib intermediate project,completed: 453 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/0f8e794b321173caef08064f2ea540b2d5dcbce8
130,27/12/2014-6/02/2015,Jan 9 2015,c9dcdc287aaf860a0b5a516ad46a9278b0aa0fe6,    Build changes for nebula.netflixoss,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/c9dcdc287aaf860a0b5a516ad46a9278b0aa0fe6
130,27/12/2014-6/02/2015,Jan 8 2015,e8791b7ba304c31d2fa700bc7894f4da02570865,    Upgrade to gradle 2.2.1,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/e8791b7ba304c31d2fa700bc7894f4da02570865
130,27/12/2014-6/02/2015,Jan 8 2015,aac5e8c2c95ee99808ac2781bce13bdb39370fe8,    Merge pull request #466 from mattrjacobs/add-unit-tests,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/aac5e8c2c95ee99808ac2781bce13bdb39370fe8
130,27/12/2014-6/02/2015,Jan 8 2015,a305f235ebd1a2e8c466886e1d187cf664beea58,    Add more comprehensive set of unit tests for HystrixCommand and HystrixObservableCommand,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/a305f235ebd1a2e8c466886e1d187cf664beea58
130,27/12/2014-6/02/2015,Jan 8 2015,157e79669533fa6549090e083914359120269b02,    Merge pull request #465 from mattrjacobs/fix-metrics-poller-npe,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/157e79669533fa6549090e083914359120269b02
130,27/12/2014-6/02/2015,Jan 8 2015,f1d8c269d8d355c87de15b02e7683bbcfe883285,    Handle an error during construction of a MetricsPoller more gracefully,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/f1d8c269d8d355c87de15b02e7683bbcfe883285
130,27/12/2014-6/02/2015,Jan 7 2015,60273ca17e246000671a1d8d3768488f93d60595,    Merge pull request #457 from mattrjacobs/issue-455,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/60273ca17e246000671a1d8d3768488f93d60595
130,27/12/2014-6/02/2015,Jan 7 2015,87eb00892c2da0dee3c43e05e76235bba943526d,    Fixing the resettability of HystrixMetricsPublisherFactory,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/87eb00892c2da0dee3c43e05e76235bba943526d
130,27/12/2014-6/02/2015,Jan 7 2015,b6b23ceba0808a9d7ed73e3d0d2f555e34b83dd2,    Merge pull request #451 from mattrjacobs/remove-exception-threading-utility,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/b6b23ceba0808a9d7ed73e3d0d2f555e34b83dd2
130,27/12/2014-6/02/2015,Jan 7 2015,3ed5995e86feb273efe20be9141458710c81d12d,    Merge pull request #456 from gerrit-hntschl/badrequestexception-from-executionhook,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/3ed5995e86feb273efe20be9141458710c81d12d
130,27/12/2014-6/02/2015,Jan 7 2015,33b1ea3fed39ef0b301a315e17c6f782e9b62b8f,    Merge pull request #366 from praveen27/master,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/33b1ea3fed39ef0b301a315e17c6f782e9b62b8f
130,27/12/2014-6/02/2015,Jan 7 2015,c05aca42fdaadc1736deee542f6efb20f1bdc19f,    Bypass fallback/circuit breaker for HystrixBadRequestExceptions from ExecutionHook,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/c05aca42fdaadc1736deee542f6efb20f1bdc19f
130,27/12/2014-6/02/2015,Jan 6 2015,16a1d6692bca5ffc9c835c7a965edc61e671f9d1,    Merge pull request #454 from mattrjacobs/observable-cmd-request-log,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/16a1d6692bca5ffc9c835c7a965edc61e671f9d1
130,27/12/2014-6/02/2015,Jan 6 2015,b5adfabae4e8ae3c14b49f4bdb2b6373510f53dc,    Fixed unit tests in HystrixObservableCommandTest,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/b5adfabae4e8ae3c14b49f4bdb2b6373510f53dc
130,27/12/2014-6/02/2015,Jan 6 2015,595639b8fcac9e6d78ac7a0a4e2e8d0bb0cce306,    Added assertions around HystrixRequestLog in HystrixObservableCommand,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/595639b8fcac9e6d78ac7a0a4e2e8d0bb0cce306
130,27/12/2014-6/02/2015,Jan 6 2015,57cfcb4f6b41f015b6b4c2cd084b6ee2f3c47135,    Merge pull request #453 from mattrjacobs/resettable-command-and-thread-pool-defaults,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/57cfcb4f6b41f015b6b4c2cd084b6ee2f3c47135
130,27/12/2014-6/02/2015,Jan 6 2015,af06360c7858fcf3c262a327440a30c05d39123c,    Added HystrixPropertiesFactory.reset() method to allow command and thread-pool,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/af06360c7858fcf3c262a327440a30c05d39123c
130,27/12/2014-6/02/2015,Jan 6 2015,93259fa7092380e33cdfb527a592f92412c06044,    Unit test which demonstrates Hystrix.reset() not resetting command/thread pool defaults,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/93259fa7092380e33cdfb527a592f92412c06044
130,27/12/2014-6/02/2015,Jan 6 2015,670a3bf20c96797d99ab06b6e3195620a2b53110,    Merge pull request #452 from mattrjacobs/plugins-reset,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/670a3bf20c96797d99ab06b6e3195620a2b53110
130,27/12/2014-6/02/2015,Jan 6 2015,c93d319d1893141a4f95e2a04e15d8ffb5fbf20c,    Add the capability to reset HystrixPlugins and make Hystrix.reset() invoke it,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/c93d319d1893141a4f95e2a04e15d8ffb5fbf20c
130,27/12/2014-6/02/2015,Jan 6 2015,ac92b6a7a5347495b63a1b76f244541b2858b6a8,    Removed ExceptionThreadingUtility.  Stack traces are not helpful in an event-loop world.,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/ac92b6a7a5347495b63a1b76f244541b2858b6a8
130,27/12/2014-6/02/2015,Jan 6 2015,8847054981c02b7bdaa5c66623fc362f5b2af8ca,    Merge pull request #450 from mattrjacobs/more-comprehensive-tests-for-is-response-from-fallback,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/8847054981c02b7bdaa5c66623fc362f5b2af8ca
130,27/12/2014-6/02/2015,Jan 6 2015,7cadf305c4a518d8d4b17b4e1749d0c76d52fffb,    Added test to HystrixObservableCommandTest that asserts upon onNext,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/7cadf305c4a518d8d4b17b4e1749d0c76d52fffb
130,27/12/2014-6/02/2015,Jan 6 2015,ee743bf8d6bf75562113bc884e25146d4e71dee3,    Added more comprehensive tests for HystrixObservableCommand.isResponseFromFallback(),completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/ee743bf8d6bf75562113bc884e25146d4e71dee3
130,27/12/2014-6/02/2015,Jan 6 2015,3f6f95a759e5ce560e0eeea11590a915286984e3,    Merge pull request #449 from mattrjacobs/move-thread-completion-to-end-of-chain,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/3f6f95a759e5ce560e0eeea11590a915286984e3
130,27/12/2014-6/02/2015,Jan 6 2015,b0808cb5723fbe3ba44276b7264e30dac9d04cc1,    Move the marking of the thread pool completion to the end of the Observable chain (#377),completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/b0808cb5723fbe3ba44276b7264e30dac9d04cc1
130,27/12/2014-6/02/2015,Jan 6 2015,8748f51e51500298f06d8223629b1116f93b89bb,    Only call the Hystrix.startCurrentThreadExecutingCommand/endCurrentThreadExecutingCommand,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/8748f51e51500298f06d8223629b1116f93b89bb
130,27/12/2014-6/02/2015,Jan 6 2015,1a23f15de44dc655a97fc9254cc6ee3e945383ed,    Merge pull request #447 from mattrjacobs/fix-sync-queue,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/1a23f15de44dc655a97fc9254cc6ee3e945383ed
130,27/12/2014-6/02/2015,Jan 6 2015,07d30ab8377d47df6871abdbb770d1660b13ac6d,    Fixed HystrixThreadPool to always return true for isQueueSpaceAvailable() when size = 0 (the SynchronousQueue case),completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/07d30ab8377d47df6871abdbb770d1660b13ac6d
130,27/12/2014-6/02/2015,Jan 5 2015,9caa979c2f65d5a253dfe3cb7aedf06596d7c0f9,    #iss380: If no CacheKey annotation exists then all parameters are included,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/9caa979c2f65d5a253dfe3cb7aedf06596d7c0f9
130,27/12/2014-6/02/2015,Jan 4 2015,c876952e28bb76b5dc75b69302530a711d52a981,    added todos,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/c876952e28bb76b5dc75b69302530a711d52a981
130,27/12/2014-6/02/2015,Jan 3 2015,439054225862dfd5003d0aafc097100b1ac67917,    iss380: initial working version,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/439054225862dfd5003d0aafc097100b1ac67917
130,27/12/2014-6/02/2015,Jan 3 2015,c971ca6f70e1e3a9c930c1edd4b0962147939274,    iss380: added implementation of CacheKeyInvocationContext,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/c971ca6f70e1e3a9c930c1edd4b0962147939274
130,27/12/2014-6/02/2015,Dec 31 2014,f40f9fe1edafa4adca177e37d4fdd0a3ed1516e9,    #380 Caching feature for javanica: initial commit,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/f40f9fe1edafa4adca177e37d4fdd0a3ed1516e9
130,27/12/2014-6/02/2015,Dec 27 2014,2c4a01cbcba9aac3db35c92a4249018d0423a2c2,    Merge pull request #376 from AndreasKl/patch-1,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/2c4a01cbcba9aac3db35c92a4249018d0423a2c2
130,27/12/2014-6/02/2015,Dec 27 2014,376646bd2f8878229229fdfe4bea61b31b2a81a0,    Merge pull request #378 from mattrjacobs/evaluate-pr-327-again,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/376646bd2f8878229229fdfe4bea61b31b2a81a0
130,27/12/2014-6/02/2015,Dec 27 2014,7d740d8a459c176552fa01bce87577c9e9a8e569,    Added ExecutionHook.onError call to HystrixBadRequestException handling,completed: 453 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/7d740d8a459c176552fa01bce87577c9e9a8e569
132,3/02/2015-4/02/2015,Feb 4 2015,05387c2d9b22faf177b9d5e38bccdd1535a21e42,    Merge pull request #608 from mattrjacobs/both_sync_and_async_exceptions_for_hystrix_observable_cmd,completed: 511 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/05387c2d9b22faf177b9d5e38bccdd1535a21e42
133,2/02/2015-3/02/2015,Feb 3 2015,c7840a57ae8a8d56d4a2d664cfec9d54cfe39201,    Added 2 new HystrixEventTypes: EMIT and FALLBACK_EMIT.,completed: 482 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/c7840a57ae8a8d56d4a2d664cfec9d54cfe39201
135,23/01/2015-27/01/2015,Jan 27 2015,68b79de7b92be391b8e705359d3db4f2131f9701,    Merge pull request #583 from mattrjacobs/style-fixes,completed: 480 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/68b79de7b92be391b8e705359d3db4f2131f9701
136,25/01/2015-26/01/2015,Jan 26 2015,4e93752bf3814ebce11a95ca728738372af796df,    Add publisher creation/init to HystrixCollapser,completed: 479 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/4e93752bf3814ebce11a95ca728738372af796df
137,19/01/2015-25/01/2015,Jan 20 2015,95be6e88532a05fd6bf2db4bb42754abc6215e85,    Remove blocking timeout,completed: 479 skipped: 1 failures: 0 errors: 0,https://github.com/Netflix/Hystrix/commit/95be6e88532a05fd6bf2db4bb42754abc6215e85
144,23/12/2014-6/01/2015,Dec 27 2014,24c01e888ae3e5e9f37355e30f8b1babd7c1f80e,    Failing unit tests for timeouts on HystrixCommands not causing thread interruptions,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/24c01e888ae3e5e9f37355e30f8b1babd7c1f80e
144,23/12/2014-6/01/2015,Dec 27 2014,65ed5fb4667159daeedc70419bafce987711c60b,    Switch assertion order of hooks as onThreadComplete is firing earlier in 1.4,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/65ed5fb4667159daeedc70419bafce987711c60b
145,17/12/2014-23/12/2014,Dec 23 2014,f18919b0aa4e08613b518743927a44977e131796,    Removed assertions that executionHook.onRunSuccess gets called in timeout case,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/f18919b0aa4e08613b518743927a44977e131796
145,17/12/2014-23/12/2014,Dec 17 2014,cd0e6c22d8a0c46e64d69a7ab55ab5e2a8f7b33d,    Switching order on onRunStart onThreadStart hook execution to match 1.3,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/cd0e6c22d8a0c46e64d69a7ab55ab5e2a8f7b33d
145,17/12/2014-23/12/2014,Dec 17 2014,912bb9e66384b581e836ee98510d58f897f229a5,    Changing expectations of hook order to match 1.3,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/912bb9e66384b581e836ee98510d58f897f229a5
145,17/12/2014-23/12/2014,Dec 17 2014,f95c6940f2195e877e39c0d45f41c3754510633c,    Unit tests to reproduce Hook execution sequence issue.,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/f95c6940f2195e877e39c0d45f41c3754510633c
145,17/12/2014-23/12/2014,Dec 17 2014,a21a253a8bf8585ee9b0e15d8572b0165e2f22c0,    Unit tests to reproduce Hook execution sequence issue.,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/a21a253a8bf8585ee9b0e15d8572b0165e2f22c0
145,17/12/2014-23/12/2014,Dec 17 2014,89730c2ae84d730ad7da7051d2416ce075565e56,    Hook execution sequence issue,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/89730c2ae84d730ad7da7051d2416ce075565e56
145,17/12/2014-23/12/2014,Dec 19 2014,b7b2d5909c1b6f002a7dd8158374f22b1649a848,    Updated outdated class names.,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/b7b2d5909c1b6f002a7dd8158374f22b1649a848
145,17/12/2014-23/12/2014,Dec 18 2014,737dac77c6c0c1f67fd82a6e995f87c837e7695d,    Merge pull request #374 from mattrjacobs/request-batch-debug-logging,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/737dac77c6c0c1f67fd82a6e995f87c837e7695d
145,17/12/2014-23/12/2014,Dec 18 2014,23020d614e6f43d9431efc77399ee4fa0bacd954,    Change RequestBatch logging from ERROR to DEBUG,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/23020d614e6f43d9431efc77399ee4fa0bacd954
145,17/12/2014-23/12/2014,Dec 17 2014,72300c5401d34171c778fb255e811b377414365b,    Merge pull request #371 from mattrjacobs/evaluate-pr-264,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/72300c5401d34171c778fb255e811b377414365b
145,17/12/2014-23/12/2014,Dec 17 2014,71598ec45e21815937b96e8af681e0a76c6192f4,    Minor formatting change for consistency,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/71598ec45e21815937b96e8af681e0a76c6192f4
145,17/12/2014-23/12/2014,Dec 17 2014,e9951166cbd7708c28927728da424b9f20e46257,    Merge remote-tracking branch 'upstream/pr/264' into evaluate-pr-264,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/e9951166cbd7708c28927728da424b9f20e46257
145,17/12/2014-23/12/2014,Dec 17 2014,c602a01452508e9f500bb68faff227811e581743,    Merge pull request #370 from mattrjacobs/add-back-javanica,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/c602a01452508e9f500bb68faff227811e581743
146,16/12/2014-17/12/2014,Dec 17 2014,e72c87c1e028bd1dbb2d53075508642e68e55643,    Add Javanica back - tests passing again,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/e72c87c1e028bd1dbb2d53075508642e68e55643
146,16/12/2014-17/12/2014,Dec 16 2014,5afdd92c68f29e8f003592d899e543e61e92d862,    Merge pull request #369 from mattrjacobs/evaluate-pr-336,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/5afdd92c68f29e8f003592d899e543e61e92d862
146,16/12/2014-17/12/2014,Dec 16 2014,d626e8b34db20c282df5ad48c66a26c374286f08,    Merge branch 'pr/336' into evaluate-pr-336,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/d626e8b34db20c282df5ad48c66a26c374286f08
146,16/12/2014-17/12/2014,Dec 16 2014,7c8db7152073bce911f6586bdf6753d5c237d2fe,    Merge pull request #367 from mattrjacobs/evaluate-pr-339,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/7c8db7152073bce911f6586bdf6753d5c237d2fe
146,16/12/2014-17/12/2014,Dec 16 2014,4fb44dbc9e5211ecc69cd10f1a473e08bc1eac2d,    Added back calls to threadPool.markThreadExecution() and .markThreadCompletion() in AbstractCommand,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/4fb44dbc9e5211ecc69cd10f1a473e08bc1eac2d
146,16/12/2014-17/12/2014,Dec 16 2014,7f561cc4cd1fec141f906d55b0a7090dace274e9,    Merge branch 'pr/339' into evaluate-pr-339,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/7f561cc4cd1fec141f906d55b0a7090dace274e9
147,5/06/2014-16/12/2014,Dec 16 2014,62400a13a0ab46bee2386ca9f77ff8efba43aaf8,    Added support to get command start time in Nanos,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/62400a13a0ab46bee2386ca9f77ff8efba43aaf8
147,5/06/2014-16/12/2014,Dec 15 2014,e57de32ca93fd8862122c0a8c45ec92303d513c4,    Merge pull request #365 from mattrjacobs/fix-setter-docs-for-event-notifier,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/e57de32ca93fd8862122c0a8c45ec92303d513c4
147,5/06/2014-16/12/2014,Dec 15 2014,16f7a2306db07bcc661f0384027105679b3cd4f0,    Fixed Javadoc suggesting incorrect addEventNotifier method in HystrixCommand.Setter,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/16f7a2306db07bcc661f0384027105679b3cd4f0
147,5/06/2014-16/12/2014,Dec 15 2014,a3497917757a4a9df639240efc9f6dbb72981577,    Merge pull request #364 from mattrjacobs/upgrade-servo,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/a3497917757a4a9df639240efc9f6dbb72981577
147,5/06/2014-16/12/2014,Dec 15 2014,0e5e690288ff859141b0f7c8a240d6c21eaf3560,    Upgrade Servo to 0.7.5,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/0e5e690288ff859141b0f7c8a240d6c21eaf3560
147,5/06/2014-16/12/2014,Dec 15 2014,3a41292124f4e4953a07e4afd7db178cfc9b78cd,    Merge pull request #362 from mattrjacobs/fix-rxnetty-metrics-stream-unit-tests,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/3a41292124f4e4953a07e4afd7db178cfc9b78cd
147,5/06/2014-16/12/2014,Dec 15 2014,5029a5699d5e40213a00529c8fdc207bcbc31ad0,    s/toBlockingObservable/toBlocking in hystrix-rxnetty-metrics-stream,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/5029a5699d5e40213a00529c8fdc207bcbc31ad0
147,5/06/2014-16/12/2014,Dec 15 2014,f2765eb176155a0f4fa8854ffbd69b6019de29d1,    Merge pull request #359 from mattrjacobs/fix-javanica-unit-tests,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/f2765eb176155a0f4fa8854ffbd69b6019de29d1
147,5/06/2014-16/12/2014,Dec 15 2014,68f0ca309e496ba042d30b73a09d71f1fec7d458,    Temporarily comment out hystrix-javanica module to get master green,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/68f0ca309e496ba042d30b73a09d71f1fec7d458
147,5/06/2014-16/12/2014,Dec 15 2014,7aa4c01a07c1b6e9ac61ad0e74b01b44117a32ce,    Merge branch 'master' into fix-javanica-unit-tests,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/7aa4c01a07c1b6e9ac61ad0e74b01b44117a32ce
147,5/06/2014-16/12/2014,Dec 15 2014,5d577f273746e7bb65e3aea399f6689501f164a0,    Merge pull request #361 from mattrjacobs/evaluate-pr-270,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/5d577f273746e7bb65e3aea399f6689501f164a0
147,5/06/2014-16/12/2014,Jun 5 2014,585d38588cd0534dbbaa800ea4cad5dda366afa5,    Race condition exists when constructing a HystrixThreadPool where the ThreadPoolExecutor used by HystrixThreadPool.Factory is not the same instance as the one that is associated with the HystrixMetricsPublisherThreadPool.,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/585d38588cd0534dbbaa800ea4cad5dda366afa5
147,5/06/2014-16/12/2014,Dec 15 2014,36048f506afd94d23a2398159188bde0f71cfe6e,    Merge pull request #358 from mattrjacobs/fix-clojure-unit-tests-non-destructive,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/36048f506afd94d23a2398159188bde0f71cfe6e
147,5/06/2014-16/12/2014,Dec 14 2014,aa982c4b5d248cbba75ca5531ebbe9313e77e300,    Got Javanica unit tests compiling (but failing),completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/aa982c4b5d248cbba75ca5531ebbe9313e77e300
147,5/06/2014-16/12/2014,Dec 14 2014,d266f86d6ffa9257659684a0411e6ddcd987c49c,    Fixed Clojure unit tests that faied with RxJava 1.0,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/d266f86d6ffa9257659684a0411e6ddcd987c49c
147,5/06/2014-16/12/2014,Dec 11 2014,8b0b71f1c5062f7ead1c1517f1a4fbc88dfad68c,    RxJava 1.0.2,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/8b0b71f1c5062f7ead1c1517f1a4fbc88dfad68c
147,5/06/2014-16/12/2014,Dec 11 2014,2edcd578194849a1c2f5acd73a2e6f10ebfdd112,    Upgrade to metrics-core:3.0.2,completed: 514 skipped: 1 failures: 1 errors: 0,https://github.com/Netflix/Hystrix/commit/2edcd578194849a1c2f5acd73a2e6f10ebfdd112
