NO. INTERVAL,INTERVAL RANGE,DATE,HEAD,COMMENT,TEST RESULT,CHANGES LINK
31,29/01/2020-30/01/2020,Jan 29 2020,7e4bb8b0a076c3b5a4c0c3b2fb559f0ba836c88f,    3.x: Add remaining Maybe marbles (+50) (#6897),completed: 12403 skipped: 735 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/7e4bb8b0a076c3b5a4c0c3b2fb559f0ba836c88f
32,28/01/2020-29/01/2020,Jan 28 2020,b3516b2fbf76643d4fce2bb077de64deaf959f90,    3.x: Fix marble dimensions add program that checks them (#6890),completed: 12370 skipped: 733 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/b3516b2fbf76643d4fce2bb077de64deaf959f90
35,25/01/2020-26/01/2020,Jan 25 2020,53ba4352c447562ccbba507f4d4f5493a07ab889,    Refresh operator-matrix,completed: 12019 skipped: 706 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/53ba4352c447562ccbba507f4d4f5493a07ab889
35,25/01/2020-26/01/2020,Jan 25 2020,611bb3f04dd99bfb141500f304d7a0c44fbfd5db,    Fix minor JavaDocs syntax errors,completed: 12019 skipped: 706 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/611bb3f04dd99bfb141500f304d7a0c44fbfd5db
35,25/01/2020-26/01/2020,Jan 25 2020,320a675ec124cde872124d3bafd685e6a8998d0a,    Update Operator-Matrix generator and output,completed: 11990 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/320a675ec124cde872124d3bafd685e6a8998d0a
36,24/01/2020-25/01/2020,Jan 24 2020,13473da61366945f49aed5a29729841836abf2ab,    3.x: Fix many marbles in Maybe (#6866),completed: 11960 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/13473da61366945f49aed5a29729841836abf2ab
37,22/01/2020-24/01/2020,Jan 23 2020,49f1a6d0f0540d6b98e2c11d70ad54ff0c4bc18f,    Bump biz.aQute.bnd.gradle from 4.3.1 to 5.0.0 (#6861),completed: 11880 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/49f1a6d0f0540d6b98e2c11d70ad54ff0c4bc18f
37,22/01/2020-24/01/2020,Jan 22 2020,5dbc2a84f970bf0bb8670bec13ab2aa836ebad66,    3.x: Add last missing throws tag to JavaDocs (#6860),completed: 11880 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/5dbc2a84f970bf0bb8670bec13ab2aa836ebad66
37,22/01/2020-24/01/2020,Jan 22 2020,e8d59c52c5c5391a668f33c6128f27766d8d79b3,    Minor fix to the operator matrix.,completed: 11880 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e8d59c52c5c5391a668f33c6128f27766d8d79b3
37,22/01/2020-24/01/2020,Jan 22 2020,99de2aa77c9b29620177397190ded1211e4fc772,    3.x: [Wiki] Improve Operator-Matrix with links and notes (#6857),completed: 11880 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/99de2aa77c9b29620177397190ded1211e4fc772
38,21/01/2020-22/01/2020,Jan 21 2020,13ffa189bb16149eec7a2fe23c03c5b35037f737,    Rename Single.equals to Single.sequenceEqual (#6856),completed: 11873 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/13ffa189bb16149eec7a2fe23c03c5b35037f737
40,14/01/2020-16/01/2020,Jan 16 2020,68a12c88c48970c26c33b5d8397db191b5d1a7da,    Add `pull_request` to Wrapper Validation Triggers (#6849),completed: 11874 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/68a12c88c48970c26c33b5d8397db191b5d1a7da
40,14/01/2020-16/01/2020,Jan 15 2020,148eeb09420527fbf3407d87ce23d6ee4ded8f88,    Official Gradle Wrapper Validation GitHub Action (#6848),completed: 11874 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/148eeb09420527fbf3407d87ce23d6ee4ded8f88
40,14/01/2020-16/01/2020,Jan 14 2020,336ecb8999d9c8206e242abcd90dd9465f20b21f,    Fix a minor mistake in the generator and docs,completed: 12536 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/336ecb8999d9c8206e242abcd90dd9465f20b21f
40,14/01/2020-16/01/2020,Jan 14 2020,050c57a5104980ce1927ca0c2a601a8d3f27c79d,    3.x: Add operator matrix wiki + auto-extractor (#6845),completed: 12536 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/050c57a5104980ce1927ca0c2a601a8d3f27c79d
40,14/01/2020-16/01/2020,Jan 14 2020,9ed54168db22da80c5c75495ab3dde9a64faa06d,    3.x: Improve wording of operators (#6843),completed: 12538 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/9ed54168db22da80c5c75495ab3dde9a64faa06d
41,13/01/2020-14/01/2020,Jan 13 2020,04800ae75fa95dfb0e4c6f49c9318add95698eb7,    Bump build-info-extractor-gradle from 4.12.0 to 4.13.0 (#6808),completed: 12537 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/04800ae75fa95dfb0e4c6f49c9318add95698eb7
41,13/01/2020-14/01/2020,Jan 13 2020,4dd4a65fa0144c148f19f5632ae6915b3c7be315,    3.x: Rename to combineLatestArrayDelayError (#6838),completed: 12536 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/4dd4a65fa0144c148f19f5632ae6915b3c7be315
42,11/01/2020-13/01/2020,Jan 13 2020,479a7a28f982ccdf236c3afb494556decef9ab72,    3.x: Remove a pointless concatMapIterable overload (#6837),completed: 12536 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/479a7a28f982ccdf236c3afb494556decef9ab72
45,7/01/2020-8/01/2020,Jan 7 2020,ed4c081724b3f094b1aed94dc0789785a636fb6c,    Deleted Functions.naturalOrder (#6817),completed: 12527 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/ed4c081724b3f094b1aed94dc0789785a636fb6c
45,7/01/2020-8/01/2020,Jan 7 2020,45c0b064dcaea7ac3d55249c04a62370ebf4b4a9,    3.x: Fix Junit 4.13 deprecated API use (#6813),completed: 12533 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/45c0b064dcaea7ac3d55249c04a62370ebf4b4a9
46,6/01/2020-7/01/2020,Jan 7 2020,a86459489c57b7cf61671fdd5afd591924d7fd88,    Bump junit from 4.12 to 4.13 (#6810),completed: 12533 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/a86459489c57b7cf61671fdd5afd591924d7fd88
47,1/01/2020-6/01/2020,Jan 1 2020,e54ea2d4906b9bcf1c4932d0f5695e5bb62d1595,    Fix minor Javadoc mistakes,completed: 12532 skipped: 703 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e54ea2d4906b9bcf1c4932d0f5695e5bb62d1595
50,27/12/2019-28/12/2019,Dec 27 2019,79f8e6dde6446b1aa33c146eaedbb958086daf56,    3.x: Fix diamonds spelling unnecessary code (#6804),completed: 12434 skipped: 699 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/79f8e6dde6446b1aa33c146eaedbb958086daf56
50,27/12/2019-28/12/2019,Dec 27 2019,e6eb21bc9df0777105cd1f469754a0bed658e966,    Bump guava from 28.1-jre to 28.2-jre (#6802),completed: 12434 skipped: 699 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e6eb21bc9df0777105cd1f469754a0bed658e966
51,26/12/2019-27/12/2019,Dec 27 2019,d1cbf57c4357569094e3b2727f9c57a9d56f2e22,    3.x: Add blockingForEach(Consumer int) overload (#6800),completed: 12433 skipped: 699 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/d1cbf57c4357569094e3b2727f9c57a9d56f2e22
51,26/12/2019-27/12/2019,Dec 26 2019,38bcd5e292c9e44c542ff4bbcf8e23736b4a7748,    3.x: XProcessor.offer to throw NPE immediately (#6799),completed: 12433 skipped: 699 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/38bcd5e292c9e44c542ff4bbcf8e23736b4a7748
54,22/12/2019-24/12/2019,Dec 23 2019,ecdf2570848847ff97bfb14c6ecde9660f323e33,    Bump build-info-extractor-gradle from 4.11.0 to 4.12.0 (#6792),completed: 12102 skipped: 685 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/ecdf2570848847ff97bfb14c6ecde9660f323e33
54,22/12/2019-24/12/2019,Dec 22 2019,0b92c6f0464e4b1edcd92cfbb72270f28d820aa8,    3.x: Remove now unnecessary unchecked warning suppressions (#6790),completed: 12102 skipped: 685 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/0b92c6f0464e4b1edcd92cfbb72270f28d820aa8
54,22/12/2019-24/12/2019,Dec 22 2019,0bd2a0152b64723ac3daf3e2fbad3d59c7f3bbb8,    diamond operators in unit tests small packages (#6789),completed: 12102 skipped: 685 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/0bd2a0152b64723ac3daf3e2fbad3d59c7f3bbb8
54,22/12/2019-24/12/2019,Dec 22 2019,75da4b504a52466b455a49a342747514fa0dffab,    Diamond operators in tests (#6788),completed: 12102 skipped: 685 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/75da4b504a52466b455a49a342747514fa0dffab
54,22/12/2019-24/12/2019,Dec 22 2019,d6d698213b6c4091f4d5a0fb47f0922d0d0618e3,    diamond operators in unit tests observable package (#6786),completed: 12102 skipped: 685 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/d6d698213b6c4091f4d5a0fb47f0922d0d0618e3
55,21/12/2019-22/12/2019,Dec 22 2019,e162d664d86639b97c214054aca346fc2ba37e33,    diamond operators in unit tests flowable package (#6787),completed: 12102 skipped: 685 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e162d664d86639b97c214054aca346fc2ba37e33
55,21/12/2019-22/12/2019,Dec 21 2019,dba670554c69d6c09d28643505880c1a468af3db,    3.x: Cleanup and prettify Javadocs widen XOperator throws (#6785),completed: 12102 skipped: 685 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/dba670554c69d6c09d28643505880c1a468af3db
57,17/12/2019-19/12/2019,Dec 18 2019,0fba7c5530b092d13d29681298545ad98d22249a,    Add FunctionalInterface annotations. (#6773),completed: 11883 skipped: 670 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/0fba7c5530b092d13d29681298545ad98d22249a
57,17/12/2019-19/12/2019,Dec 17 2019,6ba932c9a3752c6d85d65bd2292c3a47cab64fd6,    Replace ObjectHelper.requireNonNull with Objects.requireNonNull (#6771),completed: 11883 skipped: 670 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/6ba932c9a3752c6d85d65bd2292c3a47cab64fd6
58,16/12/2019-17/12/2019,Dec 17 2019,df30aa19034619d9e501aca19f501c9a450091e0,    Bump mockito-core from 3.2.0 to 3.2.4 (#6764),completed: 11835 skipped: 667 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/df30aa19034619d9e501aca19f501c9a450091e0
59,11/12/2019-16/12/2019,Dec 15 2019,c045188ffbbb35bb62ce1d8a00353679321fa641,    Fix typo in Flowable javadoc (#6760),completed: 11811 skipped: 667 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/c045188ffbbb35bb62ce1d8a00353679321fa641
60,7/12/2019-11/12/2019,Dec 10 2019,ec81e8c8b8593e222a9c650abb71d5a529aa32ed,    3.x: Do not update snapshot Javadocs from secondary branches (#6752),completed: 11800 skipped: 667 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/ec81e8c8b8593e222a9c650abb71d5a529aa32ed
61,6/12/2019-7/12/2019,Dec 7 2019,0f0e219ac79a529dce8313b49b4fb53951410686,    3.x: Change how the cause of CompositeException is generated (#6748),completed: 11800 skipped: 667 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/0f0e219ac79a529dce8313b49b4fb53951410686
61,6/12/2019-7/12/2019,Dec 7 2019,4c97d20fcd9d9e772dbf61d95412894b05a332c1,    3.x: Update observeOn docs with links and +backpressure explanation (#6750),completed: 11800 skipped: 667 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/4c97d20fcd9d9e772dbf61d95412894b05a332c1
62,3/12/2019-6/12/2019,Dec 3 2019,e912237091c52da11b591ea96b07776455e631a4,    3.x: Make DisposableContainer public API (#6745),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e912237091c52da11b591ea96b07776455e631a4
62,3/12/2019-6/12/2019,Dec 3 2019,445def84cee2cf5e4a2e6fdfe9db753e522f2b57,    3.x: Upgrade to Gradle 6.0.1 (#6741),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/445def84cee2cf5e4a2e6fdfe9db753e522f2b57
63,20/11/2019-3/12/2019,Dec 3 2019,e00d7f268f51c8d0ffa654152e66d2d8e632522c,    3.x: Mockito fix deprecated API use after bump to 3.2.0 (#6739),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e00d7f268f51c8d0ffa654152e66d2d8e632522c
63,20/11/2019-3/12/2019,Dec 2 2019,d98dff6944172f0572a0e0adab0897f22c31eebc,    Bump gradle-bintray-plugin from 1.7.3 to 1.8.4 (#6735),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/d98dff6944172f0572a0e0adab0897f22c31eebc
63,20/11/2019-3/12/2019,Dec 2 2019,dc7e8190965a00b5d14ffa46a56c45e81a190cbe,    Bump build-info-extractor-gradle from 4.5.2 to 4.11.0 (#6736),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/dc7e8190965a00b5d14ffa46a56c45e81a190cbe
63,20/11/2019-3/12/2019,Dec 2 2019,fd4c225591ed91f673492aefdb90e1e110e0444f,    Bump mockito-core from 3.0.0 to 3.2.0 (#6737),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/fd4c225591ed91f673492aefdb90e1e110e0444f
63,20/11/2019-3/12/2019,Dec 2 2019,daf839a0c5d86a0dc016fcb5aa108b312f5fb86f,    Bump biz.aQute.bnd.gradle from 4.2.0 to 4.3.1 (#6738),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/daf839a0c5d86a0dc016fcb5aa108b312f5fb86f
63,20/11/2019-3/12/2019,Dec 2 2019,dabb768790666c920f13728029cf5cc1d24a7b89,    Bump guava from 28.0-jre to 28.1-jre (#6734),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/dabb768790666c920f13728029cf5cc1d24a7b89
63,20/11/2019-3/12/2019,Dec 2 2019,73798ae35a64ef4802bc57acb249be7a71cd06d7,    Bump jmh-gradle-plugin from 0.5.0-rc-2 to 0.5.0 (#6733),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/73798ae35a64ef4802bc57acb249be7a71cd06d7
63,20/11/2019-3/12/2019,Nov 29 2019,f20fd8702d95f03b555b566b525d63e3dca855ee,    3.x: Add Maybe marble diagrams (14 cases) (#6730),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/f20fd8702d95f03b555b566b525d63e3dca855ee
63,20/11/2019-3/12/2019,Nov 28 2019,a92a357396c6dbc2ce0a8b460f37fc737b191245,    3.x: Update Single.zip marble diagrams (4 cases) (#6732),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/a92a357396c6dbc2ce0a8b460f37fc737b191245
63,20/11/2019-3/12/2019,Nov 28 2019,e65cd8d19986ac33b3081e7e6f81b742ec95e936,    3.x: Fix self-see references some comments (#6729),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e65cd8d19986ac33b3081e7e6f81b742ec95e936
63,20/11/2019-3/12/2019,Nov 21 2019,33a498d4c1d48e4cefd9899b246bdbb6d6cae57d,    3.x: observeOn and Schedulers.from eagerness javadoc updates (#6723),completed: 11746 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/33a498d4c1d48e4cefd9899b246bdbb6d6cae57d
65,12/11/2019-15/11/2019,Nov 12 2019,e4c4903f9b2e6acc069146101fe3b46768244964,    3.x: Upgrade to Gradle 5.6.4 (#6711),completed: 11742 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e4c4903f9b2e6acc069146101fe3b46768244964
65,12/11/2019-15/11/2019,Nov 12 2019,999ee67b990058eb98efc47c9cc6c332b7cf9b1d,    3.x: cleanup of some Javadoc parts (#6709),completed: 11742 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/999ee67b990058eb98efc47c9cc6c332b7cf9b1d
66,18/10/2019-12/11/2019,Nov 8 2019,1e7abf2a7a595d9a759256f6249104901b64550c,    3.x: Embed R8 ProGuard rules to ignore Flow* interfaces in RS 1.0.3 (#6706),completed: 11740 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/1e7abf2a7a595d9a759256f6249104901b64550c
66,18/10/2019-12/11/2019,Nov 4 2019,8ed6cc1d12e7566b7f76d842a0e2684736f12ab5,    3.x: Update javadoc for observeOn to mention its eagerness (#6700),completed: 11740 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/8ed6cc1d12e7566b7f76d842a0e2684736f12ab5
66,18/10/2019-12/11/2019,Nov 1 2019,b9727da4fec4c16ce15813b7be3df09f86eb2af0,    3.x: Update Backpressure.md,completed: 11740 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/b9727da4fec4c16ce15813b7be3df09f86eb2af0
67,17/10/2019-18/10/2019,Oct 18 2019,118f40551140f423cfe093e19833ba592a842ee2,    3.x: Fix type inference problem when compiling with newer JDKs (#6682),completed: 11740 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/118f40551140f423cfe093e19833ba592a842ee2
68,5/10/2019-17/10/2019,Oct 11 2019,e6406b362994bcb4b5c2a00a6c10c6dbde4de3c4,    3.x: Add missing marble diagams to Single (#6668),completed: 11724 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e6406b362994bcb4b5c2a00a6c10c6dbde4de3c4
69,4/10/2019-5/10/2019,Oct 4 2019,c2dc134221ad6bd623f6160ec5338ad4496c5112,    Update Additional Docs to include Reactive Programming on Android with RxJava (#6665),completed: 11720 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/c2dc134221ad6bd623f6160ec5338ad4496c5112
70,17/09/2019-4/10/2019,Oct 4 2019,877702e284b78503d9ba13f76ddf76918cbe93a5,    3.x: Multiple empty line detection to ignore whitespace (#6662),completed: 11720 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/877702e284b78503d9ba13f76ddf76918cbe93a5
75,23/08/2019-28/08/2019,Aug 28 2019,c9204b57ba55c9f40951615eed00a88b9f3cf734,    3.x: Rename combineLatest methods that take an array to combineLatestArray (#6640),completed: 11711 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/c9204b57ba55c9f40951615eed00a88b9f3cf734
75,23/08/2019-28/08/2019,Aug 23 2019,97790c6112810197c1d418a17da79c2a839d3e8b,    3.x: Upgrade to Rective Streams 1.0.3 (#6633),completed: 11727 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/97790c6112810197c1d418a17da79c2a839d3e8b
76,21/08/2019-23/08/2019,Aug 23 2019,7358dc1185bbb4ba54595ad7365594acc77c44a2,    3.x: Upgrade Gradle & dependency versions (#6632),completed: 11727 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/7358dc1185bbb4ba54595ad7365594acc77c44a2
76,21/08/2019-23/08/2019,Aug 22 2019,85e1c4ca4979c63fb840d0ae7ea672f30394d0f0,    Update Readme.md with the new package locations (#6631),completed: 11727 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/85e1c4ca4979c63fb840d0ae7ea672f30394d0f0
77,16/08/2019-21/08/2019,Aug 21 2019,3318b1b20eb55b9f6115a0def9e30d1ae0443877,    3.x: better leak detection via GC/sleep loop (#6628),completed: 11723 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/3318b1b20eb55b9f6115a0def9e30d1ae0443877
78,14/08/2019-16/08/2019,Aug 16 2019,a1693ecc9215027a7a3eae75272979ebb4d79a27,    3.x: Refactor to io.reactivex.rxjava3.** (#6621),completed: 11723 skipped: 666 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/a1693ecc9215027a7a3eae75272979ebb4d79a27
88,16/07/2019-19/07/2019,Jul 19 2019,028d33e1baa5ceeb65d372ac46bc3c3f13ab9d81,    3.x: widen throws on the XOnSubscribe interfaces (#6579),completed: 11169 skipped: 240 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/028d33e1baa5ceeb65d372ac46bc3c3f13ab9d81
88,16/07/2019-19/07/2019,Jul 19 2019,d9c076061c103ca457d7a9070193498a08e1c282,    3.x: Add more time for GC in RefCountTest.publishNoLeak (#6581),completed: 11169 skipped: 240 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/d9c076061c103ca457d7a9070193498a08e1c282
88,16/07/2019-19/07/2019,Jul 19 2019,e4eee64bf7b1e78a75b712130bdec12f340bb443,    Fix issue #6576 - ObservableBlockingSubscribe compares BlockingObserver.TERMINATED with wrong object (#6577),completed: 11169 skipped: 240 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e4eee64bf7b1e78a75b712130bdec12f340bb443
88,16/07/2019-19/07/2019,Jul 16 2019,a38268c738af7ae1ca50dc4af2bfbb5713361411,    3.x: travis use openjdk8 as oraclejdk8 stopped working? (#6574),completed: 11169 skipped: 240 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/a38268c738af7ae1ca50dc4af2bfbb5713361411
90,11/07/2019-15/07/2019,Jul 15 2019,aa8e03fcfc09594f1425db839ec730d48e66153d,    3.x: Code verification fixes for javac's generated switchmap classes (#6570),completed: 11158 skipped: 240 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/aa8e03fcfc09594f1425db839ec730d48e66153d
90,11/07/2019-15/07/2019,Jul 12 2019,58b0014d8830f299b063aefb789c77ebc733e16e,    3.x: fix wording in Single javadocs (#6566),completed: 11158 skipped: 240 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/58b0014d8830f299b063aefb789c77ebc733e16e
95,24/06/2019-30/06/2019,Jun 26 2019,cc7fce89c46e67c4a124da9e206e4c770b6f8850,    #6543 Fixing version tag since `Schedulers.from(Executor boolean)` has been promoted. (#6544),completed: 11259 skipped: 240 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/cc7fce89c46e67c4a124da9e206e4c770b6f8850
96,21/06/2019-24/06/2019,Jun 24 2019,94ae79572715d5e6f9d6e63d906069d72990f1ba,    3.x: Promote Beta/Experimental to Standard (#6537),completed: 11171 skipped: 236 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/94ae79572715d5e6f9d6e63d906069d72990f1ba
96,21/06/2019-24/06/2019,Jun 21 2019,46b4ac8cb36debf30b7db43de0e9e9805ea619e9,    3.x: Remove Changes.md (#6533),completed: 11020 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/46b4ac8cb36debf30b7db43de0e9e9805ea619e9
96,21/06/2019-24/06/2019,Jun 21 2019,e3b695a5b1e8a94a0948e75a06c2091cc84fe19a,    3.x: add marbles to X.fromSupplier (#6531),completed: 11020 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e3b695a5b1e8a94a0948e75a06c2091cc84fe19a
97,20/06/2019-21/06/2019,Jun 21 2019,e13874d6829a965b76759d79d964e6f089bc24a5,    3.x: disambiguate startWith+1 to startWithItem & startWithIterable (#6530),completed: 11020 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e13874d6829a965b76759d79d964e6f089bc24a5
98,19/06/2019-20/06/2019,Jun 19 2019,40087e95cfd4e24bbbe395b3b0cc099fe999e006,    3.x: remove getValues() from some subjects/processors (#6516),completed: 10866 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/40087e95cfd4e24bbbe395b3b0cc099fe999e006
101,13/02/2019-13/06/2019,Jun 6 2019,837ca6b6f18b9ce5948705ae68149642c32aba99,    3.x: Adjust infrastructure version markers (#6421),completed: 10869 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/837ca6b6f18b9ce5948705ae68149642c32aba99
101,13/02/2019-13/06/2019,Feb 23 2019,9a74adf5f85ebfe5063e8191665956d547d515e0,    Release 2.2.7,completed: 10869 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/9a74adf5f85ebfe5063e8191665956d547d515e0
101,13/02/2019-13/06/2019,Feb 17 2019,add2812a20bda65bb7326c3845f7714b7218a505,    Improving Javadoc of flattenAsFlowable and flattenAsObservable methods (#6276) (#6408),completed: 10869 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/add2812a20bda65bb7326c3845f7714b7218a505
104,21/01/2019-29/01/2019,Jan 23 2019,3fbfcc9c648dc02a064158c3ddb262f95949cbc5,    Expand `Observable#debounce` and `Flowable#debounce` javadoc (#6377),completed: 10850 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/3fbfcc9c648dc02a064158c3ddb262f95949cbc5
104,21/01/2019-29/01/2019,Jan 23 2019,1484106b1889fe981a2bb62862d9c353373f9851,    Release 2.2.6,completed: 10850 skipped: 235 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/1484106b1889fe981a2bb62862d9c353373f9851
106,15/01/2019-17/01/2019,Jan 15 2019,e1b383840d26ebdfbf298ee7f64ac26f697f9495,    Indicate source disposal in timeout(fallback) (#6365),completed: 10779 skipped: 234 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/e1b383840d26ebdfbf298ee7f64ac26f697f9495
109,12/11/2018-5/01/2019,Jan 2 2019,2e0c8b585e467f94a0cc47d5792b6eb8e7f51262,    docs(README): Use 'ignoreElement' to convert Single to Completable (#6353),completed: 10762 skipped: 234 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/2e0c8b585e467f94a0cc47d5792b6eb8e7f51262
109,12/11/2018-5/01/2019,Dec 31 2018,537fa263233a2a3234bbb8bd052f89b648fad2da,    Release 2.2.5,completed: 10762 skipped: 234 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/537fa263233a2a3234bbb8bd052f89b648fad2da
109,12/11/2018-5/01/2019,Dec 29 2018,4f0cdca8ffe6c2700337a20c03e9c09bf5357a5a,    Update outdated java example in wiki #6331 (#6351),completed: 10762 skipped: 234 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/4f0cdca8ffe6c2700337a20c03e9c09bf5357a5a
109,12/11/2018-5/01/2019,Dec 24 2018,5aef7fee1add9bd0d64a38f1f671eeac3abe0db0,    Javadoc: fix examples using markdown instead of @code (#6346),completed: 10762 skipped: 234 failures: 0 errors: 0,https://github.com/ReactiveX/RxJava/commit/5aef7fee1add9bd0d64a38f1f671eeac3abe0db0
