NO. INTERVAL,INTERVAL RANGE,DATE,HEAD,COMMENT,TEST RESULT,CHANGES LINK
37,10/07/2020-11/07/2020,Jul 11 2020,97b01a76efa7940c28f2f182c51e4b856fa36d75,    Merge pull request #3304 from ZivYan/Issue#3227,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/97b01a76efa7940c28f2f182c51e4b856fa36d75
38,9/07/2020-10/07/2020,Jul 10 2020,024bd1e67229e7259ddd5cda63b98f4ed90076f1,    add testcase,completed: 467 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/024bd1e67229e7259ddd5cda63b98f4ed90076f1
39,5/07/2020-9/07/2020,Jul 5 2020,a26f383825fbc17122e78dc357053fd633844ffd,    revert request #3305,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/a26f383825fbc17122e78dc357053fd633844ffd
39,5/07/2020-9/07/2020,Jul 5 2020,ee5e03bfbbb2647682f4fc0b7bd71626689a53bc,    Merge pull request #3305 from ZivYan/Issue#3221,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/ee5e03bfbbb2647682f4fc0b7bd71626689a53bc
39,5/07/2020-9/07/2020,Jul 5 2020,e4c86bb66a3a2b521178848adf0c50a5d842f777,    Merge pull request #3316 from ZivYan/Issue#3312,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e4c86bb66a3a2b521178848adf0c50a5d842f777
39,5/07/2020-9/07/2020,Jul 5 2020,db880f56dbc440e52be174027a11fefc74957f1a,    fix testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/db880f56dbc440e52be174027a11fefc74957f1a
39,5/07/2020-9/07/2020,Jul 5 2020,e4f82563672dc893e3706298e75826842cf18b4e,    add testcase for readObject,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e4f82563672dc893e3706298e75826842cf18b4e
41,30/06/2020-4/07/2020,Jun 30 2020,341fc39f1b341ff1574e83c6cf51536cce758fcf,    bug fixed for smartMatchField,completed: 467 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/341fc39f1b341ff1574e83c6cf51536cce758fcf
41,30/06/2020-4/07/2020,Jun 30 2020,28678ada29616d866a1bfbfedd2ff6de3440bed7,    Merge pull request #3303 from SelfRidicule/master,completed: 467 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/28678ada29616d866a1bfbfedd2ff6de3440bed7
42,29/06/2020-30/06/2020,Jun 29 2020,100964a3481434a1258fd327bf18987e310b8361,    bug fixed for JSONObject.toJavaObject,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/100964a3481434a1258fd327bf18987e310b8361
43,28/06/2020-29/06/2020,Jun 29 2020,cd1a4c2b5c125f5e4ede88a105e1d54008b8a96c,    Fix castToDate with format error,completed: 467 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/cd1a4c2b5c125f5e4ede88a105e1d54008b8a96c
44,27/06/2020-28/06/2020,Jun 27 2020,4f074ed4b150a8182a36bcaf720f0f311a32051b,    1.2.73 KO,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/4f074ed4b150a8182a36bcaf720f0f311a32051b
44,27/06/2020-28/06/2020,Jun 27 2020,50532a4506826d82b85c3d2c9660d1303c78cfc3,    refactor validate testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/50532a4506826d82b85c3d2c9660d1303c78cfc3
44,27/06/2020-28/06/2020,Jun 27 2020,30404ab3b3c59b63ff846a3513957671019f66e6,    refactor validate testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/30404ab3b3c59b63ff846a3513957671019f66e6
44,27/06/2020-28/06/2020,Jun 27 2020,fbd07ad5816559b09f2448ea6475db6a7f42ffab,    refactor & add testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/fbd07ad5816559b09f2448ea6475db6a7f42ffab
44,27/06/2020-28/06/2020,Jun 27 2020,22c241cddc1bbd365d5f80115eb4a9af35ffce71,    Merge pull request #3301 from ZivYan/master,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/22c241cddc1bbd365d5f80115eb4a9af35ffce71
45,26/06/2020-27/06/2020,Jun 27 2020,074ce1e6003ee979b6eebac79704a76b3b00bc9b,    remove extends Object,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/074ce1e6003ee979b6eebac79704a76b3b00bc9b
45,26/06/2020-27/06/2020,Jun 27 2020,36e032221d05bae0ebdfc3127fd2469aff1ea221,    implement Closeable & add testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/36e032221d05bae0ebdfc3127fd2469aff1ea221
45,26/06/2020-27/06/2020,Jun 27 2020,12d92f611153d019c7b42421db95463c18d274d9,    refactor validate testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/12d92f611153d019c7b42421db95463c18d274d9
45,26/06/2020-27/06/2020,Jun 27 2020,1179210da79cef822105ca659d300be4aab0dcf7,    Handle idea prompt error,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/1179210da79cef822105ca659d300be4aab0dcf7
45,26/06/2020-27/06/2020,Jun 26 2020,26943ab7a36162772fe8027809e31d133fcddff8,    Merge pull request #3298 from ZivYan/master,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/26943ab7a36162772fe8027809e31d133fcddff8
45,26/06/2020-27/06/2020,Jun 26 2020,68b2a0c62f71572532b63b49c55a7e20c7c63268,    add testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/68b2a0c62f71572532b63b49c55a7e20c7c63268
46,25/06/2020-26/06/2020,Jun 26 2020,004f1e32c69155f9d24903ae12211c9d8f9f7980,    Remove JSONObjectCodec's Override,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/004f1e32c69155f9d24903ae12211c9d8f9f7980
46,25/06/2020-26/06/2020,Jun 25 2020,974b413585b3718e3d0498e82ecc8d3f941781ce,    refactor,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/974b413585b3718e3d0498e82ecc8d3f941781ce
46,25/06/2020-26/06/2020,Jun 25 2020,7be1436ca15284cb97d4896f3f0b31cbf7a5606f,    Merge pull request #3291 from OrDTesters/DefaultExtJSONParser_parseArray_fix,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/7be1436ca15284cb97d4896f3f0b31cbf7a5606f
46,25/06/2020-26/06/2020,Jun 25 2020,c32a685a7795453e48e0123df07ba1d441a8c248,    jdk5 compatible,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/c32a685a7795453e48e0123df07ba1d441a8c248
47,24/06/2020-25/06/2020,Jun 25 2020,2646f1077b19883bdf042ee001e1263f3891bec5,    Merge pull request #3288 from ZivYan/issue#3287,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/2646f1077b19883bdf042ee001e1263f3891bec5
47,24/06/2020-25/06/2020,Jun 25 2020,369dda7b56e36501a26140d90ea89e2fa0951f34,    Merge pull request #3289 from ZivYan/issue#3264,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/369dda7b56e36501a26140d90ea89e2fa0951f34
47,24/06/2020-25/06/2020,Jun 25 2020,131bf7a0a53e9cc7b80cf7fd7070af068bb2f662,    Merge pull request #3296 from ZivYan/issue#3293,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/131bf7a0a53e9cc7b80cf7fd7070af068bb2f662
49,21/06/2020-22/06/2020,Jun 22 2020,65f65e1443484b91d427253e79ed305ca79d6d57,    Fixing flaky tests in DefaultExtJSONParser_parseArray,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/65f65e1443484b91d427253e79ed305ca79d6d57
49,21/06/2020-22/06/2020,Jun 22 2020,255f5a85108ed3d16ee1eeb8182a90e65495b994,    add test case,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/255f5a85108ed3d16ee1eeb8182a90e65495b994
49,21/06/2020-22/06/2020,Jun 22 2020,8f73f5fceb290c0116d52e9766e3815d0ebea790,    修复在JodaCodec中 write 指定 SerializerFeature WriteDateUseDateFormat 无效的问题 #3287,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/8f73f5fceb290c0116d52e9766e3815d0ebea790
49,21/06/2020-22/06/2020,Jun 22 2020,1bd3c8366a07b4ff016605ae09b509a3ad5074e7,    add testcase for #3281,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/1bd3c8366a07b4ff016605ae09b509a3ad5074e7
49,21/06/2020-22/06/2020,Jun 22 2020,3561431017a11b58399f9185082eb1a20017a74f,    fix testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/3561431017a11b58399f9185082eb1a20017a74f
49,21/06/2020-22/06/2020,Jun 22 2020,42b7fc07bf1f9bf5c6aa9faf26a0bf12dd132517,    serialize skip InputStream & Reader getter,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/42b7fc07bf1f9bf5c6aa9faf26a0bf12dd132517
49,21/06/2020-22/06/2020,Jun 21 2020,c693b7533fc26f16420f794f4e3f35b72fcab581,    add testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/c693b7533fc26f16420f794f4e3f35b72fcab581
49,21/06/2020-22/06/2020,Jun 21 2020,2359657433bb5c702d83915e82913d5c8ea2eb77,    add testcase for #3283,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/2359657433bb5c702d83915e82913d5c8ea2eb77
49,21/06/2020-22/06/2020,Jun 21 2020,d273a53012c8cc76e0221e5d42fd935c8c81ee1f,    support new parser feature TrimeStringFieldValue,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/d273a53012c8cc76e0221e5d42fd935c8c81ee1f
49,21/06/2020-22/06/2020,Jun 21 2020,2f526f1113ad5e97b4d7408eda7d25b8941f5738,    support new parser feature TrimeStringFieldValue,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/2f526f1113ad5e97b4d7408eda7d25b8941f5738
49,21/06/2020-22/06/2020,Jun 21 2020,c758b1f79bf2078f50e0c922058a2ba92cd14314,    support empty immutable collection & map deserialize.,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/c758b1f79bf2078f50e0c922058a2ba92cd14314
50,14/06/2020-21/06/2020,Jun 18 2020,92fd0cb92cd876e01384418b6dbcae557a8a630c,    jdk 7 compatible,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/92fd0cb92cd876e01384418b6dbcae557a8a630c
50,14/06/2020-21/06/2020,Jun 15 2020,cc7dfab3dde888b81577fb18c0eb223761b5e31f,    Merge remote-tracking branch 'origin/master',completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/cc7dfab3dde888b81577fb18c0eb223761b5e31f
50,14/06/2020-21/06/2020,Jun 15 2020,67dc1cd681fef159111ed5a5de9c5f14f0d1ffac,    update version,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/67dc1cd681fef159111ed5a5de9c5f14f0d1ffac
51,13/06/2020-14/06/2020,Jun 14 2020,c619a784bc575f7ebfc5aa7462902bea779db2e1,    add integer & decimal overflow check,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/c619a784bc575f7ebfc5aa7462902bea779db2e1
51,13/06/2020-14/06/2020,Jun 14 2020,9060a26f665095d0c0de4a9c00f51d67e220e43b,    add blacklist,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/9060a26f665095d0c0de4a9c00f51d67e220e43b
51,13/06/2020-14/06/2020,Jun 13 2020,60b9ab7e5aceb7d048cdc51160908cb799726d87,    improved jsonpath support,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/60b9ab7e5aceb7d048cdc51160908cb799726d87
51,13/06/2020-14/06/2020,Jun 13 2020,31cdd7d5d93588c9ff75756b64b7b5663d6d8528,    improved jsonpath support,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/31cdd7d5d93588c9ff75756b64b7b5663d6d8528
51,13/06/2020-14/06/2020,Jun 13 2020,044f01731b60418de68778b93704369a35da421c,    add testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/044f01731b60418de68778b93704369a35da421c
51,13/06/2020-14/06/2020,Jun 13 2020,0556cf774d18b2a90e1341c1cedf3cd84be207b2,    bug fixed for JSONValidator,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/0556cf774d18b2a90e1341c1cedf3cd84be207b2
52,12/06/2020-13/06/2020,Jun 12 2020,4973bb5215b88e8a15f8c3e96ad68890dce3cb19,    jdk 1.5 support,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/4973bb5215b88e8a15f8c3e96ad68890dce3cb19
52,12/06/2020-13/06/2020,Jun 12 2020,00f0057635cc174eea735794891d69970e6b5f23,    parseArray support config parameter,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/00f0057635cc174eea735794891d69970e6b5f23
52,12/06/2020-13/06/2020,Jun 12 2020,ce5a311b1a5853ab41123285458e338ff49ff307,    jdk 1.5 support,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/ce5a311b1a5853ab41123285458e338ff49ff307
52,12/06/2020-13/06/2020,Jun 12 2020,e2523540a5c3963c7abc7c66a0f07ceccaf9a7ba,    improved enum customization serialize & deserialize support,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e2523540a5c3963c7abc7c66a0f07ceccaf9a7ba
52,12/06/2020-13/06/2020,Jun 12 2020,6c9f76efb5d2746008a155083626c76d1d63dc81,    improved MapDeserializer compatible,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/6c9f76efb5d2746008a155083626c76d1d63dc81
52,12/06/2020-13/06/2020,Jun 12 2020,8c37bddebef220a24e774082f20e0764d452c97c,    fixed testcase,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/8c37bddebef220a24e774082f20e0764d452c97c
53,10/06/2020-12/06/2020,Jun 12 2020,ddbcc80972e780227f924b03135b23f4b7060fec,    Merge pull request #3257 from lichengwu/master,completed: 467 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/ddbcc80972e780227f924b03135b23f4b7060fec
53,10/06/2020-12/06/2020,Jun 10 2020,c75e12cd628d7b79fde773a3b33efb8fdc145d93,    bug fixed for ref,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/c75e12cd628d7b79fde773a3b33efb8fdc145d93
53,10/06/2020-12/06/2020,Jun 10 2020,d672cc22ae2857406da3f2acf2fe6a0d2346224f,    bug fixed for ref,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/d672cc22ae2857406da3f2acf2fe6a0d2346224f
53,10/06/2020-12/06/2020,Jun 10 2020,f6a05ec418f225a586f86592c3f14180d5cb3096,    Merge pull request #3181 from shenzhou-6/master,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/f6a05ec418f225a586f86592c3f14180d5cb3096
53,10/06/2020-12/06/2020,Jun 10 2020,5f5cd2db6e4d45361e6d27d69868d0db4c7135f1,    fix jdk 5 compile error,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/5f5cd2db6e4d45361e6d27d69868d0db4c7135f1
54,8/06/2020-10/06/2020,Jun 10 2020,379f09de2650a1a1ff8acce9e8d706e4e18de660,    fix issue 3248 support JSONField,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/379f09de2650a1a1ff8acce9e8d706e4e18de660
54,8/06/2020-10/06/2020,Jun 10 2020,18a99f2d449321393f57d50e2fbf35ca5748fae5,    bug fixed for smartMatchField,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/18a99f2d449321393f57d50e2fbf35ca5748fae5
54,8/06/2020-10/06/2020,Jun 8 2020,e7f92f0f3a78027a6ee15f2c002c9bd3171dce7f,    improve JSONValidator.getType,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e7f92f0f3a78027a6ee15f2c002c9bd3171dce7f
55,6/06/2020-8/06/2020,Jun 8 2020,e6496fb31a443b596ee46c7726365d7b3b78f577,    jdk 1.5 compatible,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e6496fb31a443b596ee46c7726365d7b3b78f577
55,6/06/2020-8/06/2020,Jun 6 2020,4614fa8d637cf536a52c8912f8ef77368d1c2e6e,    json patch support,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/4614fa8d637cf536a52c8912f8ef77368d1c2e6e
56,5/06/2020-6/06/2020,Jun 5 2020,b3e04dfae80a029dffa93d7fc0c666a3fb17b9af,    修改测试用例,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/b3e04dfae80a029dffa93d7fc0c666a3fb17b9af
56,5/06/2020-6/06/2020,Jun 5 2020,f91ade34928070d437d110d3ea933fd8cfd2a27b,    move testcase to bvt,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/f91ade34928070d437d110d3ea933fd8cfd2a27b
56,5/06/2020-6/06/2020,Jun 5 2020,e094a86ed10272bb94d6c9cdf0b992a7e1680b77,    Merge pull request #3238 from lichengwu/master,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e094a86ed10272bb94d6c9cdf0b992a7e1680b77
57,1/06/2020-5/06/2020,Jun 5 2020,e436a726df26ddb6fa64ab96f6575bcd82eb7fb5,    Merge pull request #3239 from lichengwu/master,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e436a726df26ddb6fa64ab96f6575bcd82eb7fb5
57,1/06/2020-5/06/2020,Jun 5 2020,0867549b20c6a70fde8a11b41116034c2e94083b,    fix issue 3223 & fix delegate property,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/0867549b20c6a70fde8a11b41116034c2e94083b
57,1/06/2020-5/06/2020,Jun 1 2020,4388277dfb4c6d075c5e5e0fa0ac043ff927eaf6,    Update README.md,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/4388277dfb4c6d075c5e5e0fa0ac043ff927eaf6
57,1/06/2020-5/06/2020,Jun 1 2020,791267943d98c61894c1cb2865024bf268607509,    Update README.md,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/791267943d98c61894c1cb2865024bf268607509
57,1/06/2020-5/06/2020,Jun 1 2020,7ca131e7ac77f504c64d85b8ca6122ce548a0239,    update version,completed: 468 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/7ca131e7ac77f504c64d85b8ca6122ce548a0239
58,31/05/2020-1/06/2020,Jun 1 2020,c485e3712afe2051b10615d219ac90f0f37abd5b,    use jdk 1.6,completed: 462 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/c485e3712afe2051b10615d219ac90f0f37abd5b
61,23/05/2020-24/05/2020,May 23 2020,c485b677a2eace698ed50c0ca157503f694d4350,    update version,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/c485b677a2eace698ed50c0ca157503f694d4350
64,16/05/2020-17/05/2020,May 17 2020,11af5f272abaa615ecc67cd5014251d7a297b54e,    1.2.69 release,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/11af5f272abaa615ecc67cd5014251d7a297b54e
64,16/05/2020-17/05/2020,May 16 2020,9af851152ec142d394a6c8dd0813d33e71adb410,    use hashcode64,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/9af851152ec142d394a6c8dd0813d33e71adb410
65,15/05/2020-16/05/2020,May 16 2020,dde6b99008b8672f5313dd0e699349987ac7a2e9,    Merge pull request #3142 from J-Cod3r/fix-issue-3050,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/dde6b99008b8672f5313dd0e699349987ac7a2e9
65,15/05/2020-16/05/2020,May 15 2020,8e22f7d7ef264d15534113b03b1e3707d9581b42,    Merge branch 'master' of https://github.com/alibaba/fastjson,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/8e22f7d7ef264d15534113b03b1e3707d9581b42
65,15/05/2020-16/05/2020,May 15 2020,0394c3b14040deaa1f6a2f3598ce81857926467f,    update version,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/0394c3b14040deaa1f6a2f3598ce81857926467f
65,15/05/2020-16/05/2020,May 15 2020,566950d2ec4237d8261b64d8f967eafbbf86c8e3,    Merge pull request #3161 from kylixs/fix-encode-bytes-buf,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/566950d2ec4237d8261b64d8f967eafbbf86c8e3
65,15/05/2020-16/05/2020,May 15 2020,8d1d7ec0648ae76d7801c4e9d10649cd65f1b775,    add testcase for issue #3160,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/8d1d7ec0648ae76d7801c4e9d10649cd65f1b775
65,15/05/2020-16/05/2020,May 15 2020,807849697881f3cc1f3ec0965771b667a2e45446,    添加检查SerializeWriter bytesBufLocal的单元测试,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/807849697881f3cc1f3ec0965771b667a2e45446
65,15/05/2020-16/05/2020,May 15 2020,731cb6d0820086029e4f3e96fb6cb6854ad915d8,    Merge pull request #3163 from kylixs/serialize-writer-memory-optimizing,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/731cb6d0820086029e4f3e96fb6cb6854ad915d8
65,15/05/2020-16/05/2020,May 15 2020,cc1d1485110d4febb9357cbfdcf3c7ad6568bf93,    修改boolean值常量为private类型,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/cc1d1485110d4febb9357cbfdcf3c7ad6568bf93
65,15/05/2020-16/05/2020,May 15 2020,d55701e42997e4346b627d404fd255e92a691ede,    format code,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/d55701e42997e4346b627d404fd255e92a691ede
65,15/05/2020-16/05/2020,May 15 2020,47ec01362fe3714c78df2a1b757efac013f4a8b3,    减少boolean类型字段值的内存碎片,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/47ec01362fe3714c78df2a1b757efac013f4a8b3
66,13/05/2020-15/05/2020,May 15 2020,d585b791b4ff7114e722d1fcf589af0df2f38c45,    fix #3160 save encode bytes buf to thread local,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/d585b791b4ff7114e722d1fcf589af0df2f38c45
66,13/05/2020-15/05/2020,May 13 2020,0cb97f4a01fb6c168537232da662e47fc38792d4,    Merge remote-tracking branch 'upstream/master' into fix-issue-3050,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/0cb97f4a01fb6c168537232da662e47fc38792d4
66,13/05/2020-15/05/2020,May 13 2020,ec83a6913c2eb2e46b581339e62cf829f6e12df7,    Merge pull request #3151 from ziqin/revoke-exec,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/ec83a6913c2eb2e46b581339e62cf829f6e12df7
66,13/05/2020-15/05/2020,May 13 2020,4b966ad93ceb15e8b94e2486fc20b033bbd2e159,    Merge pull request #3152 from ArronHuang/master,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/4b966ad93ceb15e8b94e2486fc20b033bbd2e159
67,11/05/2020-13/05/2020,May 13 2020,e0a5751e13c8daa645db67bc21a1840046871d72,    Merge pull request #3154 from NyanGuyMF/hotfix/501-https-required,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e0a5751e13c8daa645db67bc21a1840046871d72
67,11/05/2020-13/05/2020,May 12 2020,94f22b743cdb9a74fe706a5697cd76127207411d,    Fix: 501 HTTPS Required.,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/94f22b743cdb9a74fe706a5697cd76127207411d
67,11/05/2020-13/05/2020,May 11 2020,0624524c4f709dfe0855839d38c49d7f74dae2ae,    Merge remote-tracking branch 'upstream/master' into fix-issue-3050,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/0624524c4f709dfe0855839d38c49d7f74dae2ae
68,10/05/2020-11/05/2020,May 11 2020,94b87e340515eeac5647057db86170cc33f1bd0f,    fix typo and arrange package,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/94b87e340515eeac5647057db86170cc33f1bd0f
68,10/05/2020-11/05/2020,May 10 2020,a8e942f1ae8d252b8a4cb689a6f7229cca3f0f22,    Merge pull request #3148 from ArronHuang/master,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/a8e942f1ae8d252b8a4cb689a6f7229cca3f0f22
69,9/05/2020-10/05/2020,May 10 2020,1f846a35af90d97a6db0039e4b63e26d42f82f41,    Merge pull request #1 from alibaba/master,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/1f846a35af90d97a6db0039e4b63e26d42f82f41
70,7/05/2020-9/05/2020,May 7 2020,a00c2abcd789117a8b2e483c4e526212ab4e7c4d,    Merge remote-tracking branch 'remotes/upstream/master' into fix-pom,completed: 462 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/a00c2abcd789117a8b2e483c4e526212ab4e7c4d
70,7/05/2020-9/05/2020,May 7 2020,e2cfb4f3461b965e18aa941321ff08ff127abcc8,    Merge pull request #3146 from ArronHuang/master,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/e2cfb4f3461b965e18aa941321ff08ff127abcc8
70,7/05/2020-9/05/2020,May 7 2020,ca2e75795dbef768e78d88f4813e8a851cefe3ad,    add blacklist,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/ca2e75795dbef768e78d88f4813e8a851cefe3ad
71,6/05/2020-7/05/2020,May 7 2020,abf06634a27a754f5766c959a6b542d9392b2784,    fix typo,completed: 459 skipped: 0 failures: 0 errors: 0,https://github.com/alibaba/fastjson/commit/abf06634a27a754f5766c959a6b542d9392b2784
