NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int k = (numECWords - 1);","FOR_INIT: int k = (numECWords - 1);","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","POSTFIX_EXPRESSION: k --;","FOR_INCR: k --","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","FOR_STATEMENT: (k > 0)","FOR_STATEMENT: (i < codewords.length())","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","ASSIGNMENT: ecc[0] = (char) ALOG[((LOG[m] + LOG[poly[0]]) % 255)];","THEN_STATEMENT: ((m != 0) && (poly[0] != 0))","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","ASSIGNMENT: ecc[0] = 0;","ELSE_STATEMENT: ((m != 0) && (poly[0] != 0))","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"ALTERNATIVE_PART_DELETE","ELSE_STATEMENT: ((m != 0) && (poly[0] != 0))","IF_STATEMENT: ((m != 0) && (poly[0] != 0))","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","IF_STATEMENT: ((m != 0) && (poly[0] != 0))","FOR_STATEMENT: (i < codewords.length())","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","FOR_STATEMENT: (i < codewords.length())","METHOD: com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: char[] eccReversed = new char[numECWords];","METHOD: com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","ASSIGNMENT: eccReversed[i] = ecc[((numECWords - i) - 1)];","FOR_STATEMENT: (i < numECWords)","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","FOR_STATEMENT: (i < numECWords)","METHOD: com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","RETURN_STATEMENT: String.valueOf(eccReversed);","METHOD: com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"ADDITIONAL_FUNCTIONALITY","METHOD: com.google.zxing.datamatrix.encoder.ErrorCorrection.createECCBlock(CharSequence,int,int,int)","CLASS: com.google.zxing.datamatrix.encoder.ErrorCorrection","com.google.zxing.datamatrix.encoder.ErrorCorrection","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] rawName = matchDoCoMoPrefixedField("N:", rawText);","METHOD: com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] phoneNumbers = matchDoCoMoPrefixedField("TEL:", rawText);","METHOD: com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] emails = matchDoCoMoPrefixedField("EMAIL:", rawText);","METHOD: com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] addresses = matchDoCoMoPrefixedField("ADR:", rawText);","METHOD: com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] urls = matchDoCoMoPrefixedField("URL:", rawText);","METHOD: com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","com.google.zxing.client.result.AddressBookDoCoMoResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] rawUri = matchDoCoMoPrefixedField("URL:", rawText);","METHOD: com.google.zxing.client.result.BookmarkDoCoMoResultParser.parse(Result)","com.google.zxing.client.result.BookmarkDoCoMoResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] tos = matchDoCoMoPrefixedField("TO:", rawText);","METHOD: com.google.zxing.client.result.EmailDoCoMoResultParser.parse(Result)","com.google.zxing.client.result.EmailDoCoMoResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"PARAMETER_INSERT","PARAMETER: trim","PARAMETERS: ","com.google.zxing.client.result.AbstractDoCoMoResultParser.matchDoCoMoPrefixedField(String,String,boolean)","HIGH"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","RETURN_STATEMENT: matchPrefixedField(prefix, rawText, ';', true);","METHOD: com.google.zxing.client.result.AbstractDoCoMoResultParser.matchDoCoMoPrefixedField(String,String)","com.google.zxing.client.result.AbstractDoCoMoResultParser.matchDoCoMoPrefixedField(String,String,boolean)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String summary = matchSingleVCardPrefixedField("SUMMARY", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String start = matchSingleVCardPrefixedField("DTSTART", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String end = matchSingleVCardPrefixedField("DTEND", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String duration = matchSingleVCardPrefixedField("DURATION", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String location = matchSingleVCardPrefixedField("LOCATION", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String organizer = stripMailto(matchSingleVCardPrefixedField("ORGANIZER", rawText));","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] attendees = matchVCardPrefixedField("ATTENDEE", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String description = matchSingleVCardPrefixedField("DESCRIPTION", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String geoString = matchSingleVCardPrefixedField("GEO", rawText);","METHOD: com.google.zxing.client.result.VEventResultParser.parse(Result)","com.google.zxing.client.result.VEventResultParser.parse(Result)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"PARAMETER_INSERT","PARAMETER: trim","PARAMETERS: ","com.google.zxing.client.result.VEventResultParser.matchSingleVCardPrefixedField(CharSequence,String,boolean)","HIGH"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: List<String> values = VCardResultParser.matchSingleVCardPrefixedField(prefix, rawText, true, false);","METHOD: com.google.zxing.client.result.VEventResultParser.matchSingleVCardPrefixedField(CharSequence,String)","com.google.zxing.client.result.VEventResultParser.matchSingleVCardPrefixedField(CharSequence,String,boolean)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"PARAMETER_INSERT","PARAMETER: trim","PARAMETERS: ","com.google.zxing.client.result.VEventResultParser.matchVCardPrefixedField(CharSequence,String,boolean)","HIGH"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: List<List<String>> values = VCardResultParser.matchVCardPrefixedField(prefix, rawText, true, false);","METHOD: com.google.zxing.client.result.VEventResultParser.matchVCardPrefixedField(CharSequence,String)","com.google.zxing.client.result.VEventResultParser.matchVCardPrefixedField(CharSequence,String,boolean)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: String target = HTTP_REGEX.matcher(url).replaceFirst("https://");","ELSE_STATEMENT: servletRequest.isSecure()","com.google.zxing.web.HTTPSFilter.doFilter(ServletRequest,ServletResponse,FilterChain)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String url = request.getRequestURL().toString();","ELSE_STATEMENT: servletRequest.isSecure()","com.google.zxing.web.HTTPSFilter.doFilter(ServletRequest,ServletResponse,FilterChain)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"REMOVED_OBJECT_STATE","FIELD: com.google.zxing.web.HTTPSFilter.HTTP_REGEX : Pattern","CLASS: com.google.zxing.web.HTTPSFilter","com.google.zxing.web.HTTPSFilter","HIGH"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"COMMENT_INSERT","LINE_COMMENT: // = white","FOR_STATEMENT: (x < width)","com.google.zxing.client.j2se.BufferedImageLuminanceSource.BufferedImageLuminanceSource(BufferedImage,int,int,int,int)","NONE"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_INSERT","ASSIGNMENT: pixel = 0xFFFFFFFF;","THEN_STATEMENT: ((pixel & 0xFF000000) == 0)","com.google.zxing.client.j2se.BufferedImageLuminanceSource.BufferedImageLuminanceSource(BufferedImage,int,int,int,int)","LOW"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"COMMENT_DELETE","LINE_COMMENT: // white, so we know its luminance is 255","THEN_STATEMENT: ((pixel & 0xFF000000) == 0)","com.google.zxing.client.j2se.BufferedImageLuminanceSource.BufferedImageLuminanceSource(BufferedImage,int,int,int,int)","NONE"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_DELETE","ASSIGNMENT: buffer[x] = 0xFF;","THEN_STATEMENT: ((pixel & 0xFF000000) == 0)","com.google.zxing.client.j2se.BufferedImageLuminanceSource.BufferedImageLuminanceSource(BufferedImage,int,int,int,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"ALTERNATIVE_PART_DELETE","ELSE_STATEMENT: ((pixel & 0xFF000000) == 0)","IF_STATEMENT: ((pixel & 0xFF000000) == 0)","com.google.zxing.client.j2se.BufferedImageLuminanceSource.BufferedImageLuminanceSource(BufferedImage,int,int,int,int)","MEDIUM"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"COMMENT_MOVE","LINE_COMMENT: // .299R + 0.587G + 0.114B (YUV/YIQ for PAL and NTSC),
            // (306*R) >> 10 is approximately equal to R*0.299, and so on.
            // 0x200 >> 10 is 0.5, it implements rounding.","ELSE_STATEMENT: ((pixel & 0xFF000000) == 0)","com.google.zxing.client.j2se.BufferedImageLuminanceSource.BufferedImageLuminanceSource(BufferedImage,int,int,int,int)","NONE"
39,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,"STATEMENT_PARENT_CHANGE","ASSIGNMENT: buffer[x] = (((((306 * ((pixel >> 16) & 0xFF)) + (601 * ((pixel >> 8) & 0xFF))) + (117 * (pixel & 0xFF))) + 0x200) >> 10);","ELSE_STATEMENT: ((pixel & 0xFF000000) == 0)","com.google.zxing.client.j2se.BufferedImageLuminanceSource.BufferedImageLuminanceSource(BufferedImage,int,int,int,int)","MEDIUM"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","RETURN_STATEMENT: ((result > size) ? size : result);","METHOD: com.google.zxing.common.BitArray.getNextSet(int)","com.google.zxing.common.BitArray.getNextSet(int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_DELETE","RETURN_STATEMENT: Math.min(result, size);","METHOD: com.google.zxing.common.BitArray.getNextSet(int)","com.google.zxing.common.BitArray.getNextSet(int)","MEDIUM"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","RETURN_STATEMENT: ((result > size) ? size : result);","METHOD: com.google.zxing.common.BitArray.getNextUnset(int)","com.google.zxing.common.BitArray.getNextUnset(int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_DELETE","RETURN_STATEMENT: Math.min(result, size);","METHOD: com.google.zxing.common.BitArray.getNextUnset(int)","com.google.zxing.common.BitArray.getNextUnset(int)","MEDIUM"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: int toRead = Math.min(numBits, bitsLeft);","THEN_STATEMENT: (bitOffset > 0)","com.google.zxing.common.BitSource.readBits(int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_UPDATE","RETURN_STATEMENT: ((value < 2) ? 2 : Math.min(value, max));","METHOD: com.google.zxing.common.HybridBinarizer.cap(int,int)","com.google.zxing.common.HybridBinarizer.cap(int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_UPDATE","METHOD_INVOCATION: encoder.setCompact(Boolean.parseBoolean(hints.get(EncodeHintType.PDF417_COMPACT).toString()));","THEN_STATEMENT: hints.containsKey(EncodeHintType.PDF417_COMPACT)","com.google.zxing.pdf417.PDF417Writer.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int scale;","METHOD: com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","IF_STATEMENT: (scaleX < scaleY)","METHOD: com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"ALTERNATIVE_PART_INSERT","ELSE_STATEMENT: (scaleX < scaleY)","IF_STATEMENT: (scaleX < scaleY)","com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","MEDIUM"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","ASSIGNMENT: scale = scaleX;","THEN_STATEMENT: (scaleX < scaleY)","com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","ASSIGNMENT: scale = scaleY;","ELSE_STATEMENT: (scaleX < scaleY)","com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int scale = Math.min(scaleX, scaleY);","METHOD: com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","com.google.zxing.pdf417.PDF417Writer.bitMatrixFromEncoder(PDF417,String,int,int,int,int)","MEDIUM"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_UPDATE","ASSIGNMENT: quietCount = Math.min(quietCount, startPattern);","METHOD: com.google.zxing.oned.ITFReader.validateQuietZone(BitArray,int)","com.google.zxing.oned.ITFReader.validateQuietZone(BitArray,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int pos = 0;","METHOD: com.google.zxing.oned.UPCEWriter.encode(String)","com.google.zxing.oned.UPCEWriter.encode(String)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","ASSIGNMENT: pos += appendPattern(result, pos, UPCEANReader.START_END_PATTERN, true);","METHOD: com.google.zxing.oned.UPCEWriter.encode(String)","com.google.zxing.oned.UPCEWriter.encode(String)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int pos = appendPattern(result, 0, UPCEANReader.START_END_PATTERN, true);","METHOD: com.google.zxing.oned.UPCEWriter.encode(String)","com.google.zxing.oned.UPCEWriter.encode(String)","MEDIUM"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","IF_STATEMENT: (dim > hardMax)","METHOD: com.google.zxing.client.android.camera.CameraManager.findDesiredDimensionInRange(int,int,int)","com.google.zxing.client.android.camera.CameraManager.findDesiredDimensionInRange(int,int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","RETURN_STATEMENT: dim;","METHOD: com.google.zxing.client.android.camera.CameraManager.findDesiredDimensionInRange(int,int,int)","com.google.zxing.client.android.camera.CameraManager.findDesiredDimensionInRange(int,int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_INSERT","RETURN_STATEMENT: hardMax;","THEN_STATEMENT: (dim > hardMax)","com.google.zxing.client.android.camera.CameraManager.findDesiredDimensionInRange(int,int,int)","LOW"
42,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,"STATEMENT_DELETE","RETURN_STATEMENT: Math.min(dim, hardMax);","METHOD: com.google.zxing.client.android.camera.CameraManager.findDesiredDimensionInRange(int,int,int)","com.google.zxing.client.android.camera.CameraManager.findDesiredDimensionInRange(int,int,int)","MEDIUM"
44,4d94ac22eb8cc7b0b5ec8176aab6b40db27e8db5,"STATEMENT_DELETE","METHOD_INVOCATION: doTest("WIFI:T:WPA;S:My_WiFi_SSID;P:abc123/;;", "My_WiFi_SSID", "abc123/", "WPA");","METHOD: com.google.zxing.client.result.WifiParsedResultTestCase.testEscape()","com.google.zxing.client.result.WifiParsedResultTestCase.testEscape()","MEDIUM"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"STATEMENT_UPDATE","METHOD_INVOCATION: addTest(3, 8, 0, 1, 180.0f);","METHOD: com.google.zxing.oned.rss.RSS14BlackBox2TestCase.RSS14BlackBox2TestCase()","com.google.zxing.oned.rss.RSS14BlackBox2TestCase.RSS14BlackBox2TestCase()","LOW"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"ADDITIONAL_FUNCTIONALITY","METHOD: com.google.zxing.oned.ITFWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","CLASS: com.google.zxing.oned.ITFWriter","com.google.zxing.oned.ITFWriter","LOW"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.oned.ITFWriter.getSupportedWriteFormats()","CLASS: com.google.zxing.oned.ITFWriter","com.google.zxing.oned.ITFWriter","CRUCIAL"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"ADDITIONAL_FUNCTIONALITY","METHOD: com.google.zxing.oned.EAN13Writer.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","CLASS: com.google.zxing.oned.EAN13Writer","com.google.zxing.oned.EAN13Writer","LOW"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.oned.EAN13Writer.getSupportedWriteFormats()","CLASS: com.google.zxing.oned.EAN13Writer","com.google.zxing.oned.EAN13Writer","CRUCIAL"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"ADDITIONAL_FUNCTIONALITY","METHOD: com.google.zxing.oned.CodaBarWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","CLASS: com.google.zxing.oned.CodaBarWriter","com.google.zxing.oned.CodaBarWriter","LOW"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.oned.CodaBarWriter.getSupportedWriteFormats()","CLASS: com.google.zxing.oned.CodaBarWriter","com.google.zxing.oned.CodaBarWriter","CRUCIAL"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"ADDITIONAL_FUNCTIONALITY","METHOD: com.google.zxing.oned.EAN8Writer.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","CLASS: com.google.zxing.oned.EAN8Writer","com.google.zxing.oned.EAN8Writer","LOW"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.oned.EAN8Writer.getSupportedWriteFormats()","CLASS: com.google.zxing.oned.EAN8Writer","com.google.zxing.oned.EAN8Writer","CRUCIAL"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: Collection<BarcodeFormat> supportedFormats = getSupportedWriteFormats();","METHOD: com.google.zxing.oned.OneDimensionalCodeWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","com.google.zxing.oned.OneDimensionalCodeWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","MEDIUM"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"STATEMENT_DELETE","THROW_STATEMENT: new IllegalArgumentException(((("Can only encode " + supportedFormats) + ", but got ") + format));","THEN_STATEMENT: ((supportedFormats != null) && (! supportedFormats.contains(format)))","com.google.zxing.oned.OneDimensionalCodeWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","MEDIUM"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"STATEMENT_DELETE","IF_STATEMENT: ((supportedFormats != null) && (! supportedFormats.contains(format)))","METHOD: com.google.zxing.oned.OneDimensionalCodeWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","com.google.zxing.oned.OneDimensionalCodeWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","MEDIUM"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.oned.OneDimensionalCodeWriter.getSupportedWriteFormats()","CLASS: com.google.zxing.oned.OneDimensionalCodeWriter","com.google.zxing.oned.OneDimensionalCodeWriter","CRUCIAL"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"ADDITIONAL_FUNCTIONALITY","METHOD: com.google.zxing.oned.Code93Writer.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","CLASS: com.google.zxing.oned.Code93Writer","com.google.zxing.oned.Code93Writer","LOW"
46,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.oned.Code93Writer.getSupportedWriteFormats()","CLASS: com.google.zxing.oned.Code93Writer","com.google.zxing.oned.Code93Writer","CRUCIAL"
